,train,val
0,1.8028877918578106,1.7663598760962487
1,1.7749384696625752,1.7820542275905609
2,1.7485196201551885,1.7716583281755447
3,1.7279983331167523,1.7338960498571396
4,1.6677531445120264,1.6516533829271793
5,1.626166957301686,1.6967423617839814
6,1.574021538143351,1.5683776311576367
7,1.5374160651012803,1.6022642448544502
8,1.494329307827558,1.5562745429575444
9,1.4530647330664945,1.557209325581789
10,1.421924386705671,1.5403748393058776
11,1.3979065612679258,1.665854087471962
12,1.4126215010579712,1.5721003614366054
13,1.343618665020431,1.6660037651658057
14,1.3159970243548382,1.54203292876482
15,1.2670589686781,1.5744661189615727
16,1.2352423568678386,1.5207078486680985
17,1.2340580483791666,1.589964547008276
18,1.1701970384681453,1.54541347399354
19,1.1472944340367957,1.5732254803180694
20,1.1198981049626697,1.554538258165121
21,1.1199663935147468,1.5150452569127082
22,1.0906687744288663,1.4896412283182143
23,1.0624513695827351,1.5108058258891106
24,1.0471031841464735,1.5477260246872901
25,1.0196083998653296,1.5411737807095052
26,1.0124712769440778,1.587608777731657
27,1.0190606354594365,1.528944379091263
28,0.9871012483994792,1.5699775509536267
29,0.9902812589810589,1.5743262894451617
30,0.974461638686091,1.5350937783718108
31,0.9594951746031994,1.5406381711363792
32,0.9630123330583991,1.5797323800623417
33,0.9474596266537335,1.5514470480382443
34,0.9343166636937917,1.5220914356410504
35,0.9283880237385178,1.5160778611898422
36,0.9254681841460872,1.5072546981275081
37,0.9212277418314673,1.519156101346016
38,0.9275059606146625,1.5253226891160012
39,0.9169163296273642,1.5025689765810966
40,0.9188263288901278,1.5102034017443657
41,0.9114108427571231,1.5028030835092068
42,0.9113356337638486,1.5056950122117996
43,0.90871258024692,1.5226566568017006
44,0.9020442392077838,1.511390184611082
45,0.8953128957238857,1.5357823237776755
46,0.901817598479671,1.5710761271417142
47,0.9025178746109739,1.49677966684103
48,0.9039192352573837,1.5431918926537036
49,0.8981068283822324,1.5353448562324048
